term;tag;value
терминальный;NEUT;-0.7881773399014858
вычёркивание;NEUT;-0.7881773399014858
бабы;NEUT;-0.7881773399014858
потёмки;NEUT;-0.7881773399014858
придавливать;NEUT;-0.7881773399014858
пулька;NEUT;-0.7881773399014858
школярство;NEUT;-0.7881773399014858
подселение;NEUT;-0.7881773399014858
выпиливание;NEUT;-0.7881773399014858
безосновательно;NEUT;-0.7881773399014858
наморщиться;NEUT;-0.7881773399014858
конфронтировать;NEUT;-0.7881773399014858
поделывать;NEUT;-0.7881773399014858
станковый пулемёт;NEUT;-0.7881773399014858
сливать;NEUT;-0.7881773399014858
боевая организация;NEUT;-0.7881773399014858
рассекретиться;NEUT;-0.7881773399014858
великорусский шовинизм;NEUT;-0.7881773399014858
опохмелка;NEUT;-0.7881773399014858
по-козьему;NEUT;-0.7881773399014858
проволочка;NEUT;-0.7881773399014858
хитрый поступок;NEUT;-0.7881773399014858
империалистический;NEUT;-0.7881773399014858
двудомный;NEUT;-0.7881773399014858
по-африкански;NEUT;-0.7881773399014858
пожалеть время;NEUT;-0.7881773399014858
перестукивать;NEUT;-0.7881773399014858
властолюбиво;NEUT;-0.7881773399014858
вскипятиться;NEUT;-0.7881773399014858
эпилептический;NEUT;-0.7881773399014858
нарывной;NEUT;-0.7881773399014858
накидывать;NEUT;-0.7881773399014858
подписной;NEUT;-0.7881773399014858
самокрутка;NEUT;-0.7881773399014858
пуританство;NEUT;-0.7881773399014858
государственная монополия;NEUT;-0.7881773399014858
этноцентризм;NEUT;-0.7881773399014858
беспредельный;NEUT;-0.7881773399014858
разливаться;NEUT;-0.7881773399014858
летально;NEUT;-0.7881773399014858
разболтаться;NEUT;-0.7881773399014858
цена рухнула;NEUT;-0.7881773399014858
бабахнуть;NEUT;-0.7881773399014858
секретничать;NEUT;-0.7881773399014858
посопеть;NEUT;-0.7881773399014858
большевизация;NEUT;-0.7881773399014858
щегол;NEUT;-0.7881773399014858
просеять;NEUT;-0.7881773399014858
обезглавливать;NEUT;-0.7881773399014858
мистика;NEUT;-0.7881773399014858
катана;NEUT;-0.7881773399014858
трепетаться;NEUT;-0.7881773399014858
оземь;NEUT;-0.7881773399014858
митинговать;NEUT;-0.7881773399014858
упрямо;NEUT;-0.7881773399014858
сфабриковать;NEUT;-0.7881773399014858
феодал;NEUT;-0.7881773399014858
смирительный;NEUT;-0.7881773399014858
языковая политика;NEUT;-0.7881773399014858
заделаться;NEUT;-0.7881773399014858
острый на язык;NEUT;-0.7881773399014858
первый канал;NEUT;-0.7881773399014858
ослабляться;NEUT;-0.7881773399014858
недоказанность;NEUT;-0.7881773399014858
необъективный;NEUT;-0.7881773399014858
больничный;NEUT;-0.7881773399014858
провокационность;NEUT;-0.7881773399014858
пощипывать;NEUT;-0.7881773399014858
беженка;NEUT;-0.7881773399014858
рекламная кампания;NEUT;-0.7881773399014858
тяжеловесность;NEUT;-0.7881773399014858
матриарх;NEUT;-0.7881773399014858
закупориваться;NEUT;-0.7881773399014858
принуждённо;NEUT;-0.7881773399014858
платный туалет;NEUT;-0.7881773399014858
предупредительная сирена;NEUT;-0.7881773399014858
собачья;NEUT;-0.7881773399014858
взгромоздить;NEUT;-0.7881773399014858
не привнести;NEUT;-0.7881773399014858
небесспорно;NEUT;-0.7881773399014858
изветшалый;NEUT;-0.7881773399014858
наперебой;NEUT;-0.7881773399014858
оппозиционно;NEUT;-0.7881773399014858
пригвождать;NEUT;-0.7881773399014858
истираться;NEUT;-0.7881773399014858
похваляться;NEUT;-0.7881773399014858
расплеваться;NEUT;-0.7881773399014858
поодиночке;NEUT;-0.7881773399014858
сожительствовать;NEUT;-0.7881773399014858
по-кочевому;NEUT;-0.7881773399014858
трахеотомия;NEUT;-0.7881773399014858
нетрудовой;NEUT;-0.7881773399014858
матерок;NEUT;-0.7881773399014858
краснобайство;NEUT;-0.7881773399014858
по-иждивенчески;NEUT;-0.7881773399014858
зависнуть;NEUT;-0.7881773399014858
пронимать;NEUT;-0.7881773399014858
государственный деятель;NEUT;-0.7881773399014858
критическая точка;NEUT;-0.7881773399014858
барство;NEUT;-0.7881773399014858
заметать;NEUT;-0.7881773399014858
выстреливать;NEUT;-0.7881773399014858
неполный;NEUT;-0.7881773399014858
отставание;NEUT;-0.7881773399014858
брыкать;NEUT;-0.7881773399014858
наведение;NEUT;-0.7881773399014858
разлетаться;NEUT;-0.7881773399014858
чужанин;NEUT;-0.7881773399014858
распекание;NEUT;-0.7881773399014858
своевольство;NEUT;-0.7881773399014858
дознаваться;NEUT;-0.7881773399014858
разжигание;NEUT;-0.7881773399014858
ломовой;NEUT;-0.7881773399014858
скидывать;NEUT;-0.7881773399014858
приспособленчество;NEUT;-0.7881773399014858
реадаптация;NEUT;-0.7881773399014858
сгущать;NEUT;-0.7881773399014858
рассекаться;NEUT;-0.7881773399014858
пофыркать;NEUT;-0.7881773399014858
насказывать;NEUT;-0.7881773399014858
служанка;NEUT;-0.7881773399014858
вздорный;NEUT;-0.7881773399014858
опорожняться;NEUT;-0.7881773399014858
российская оппозиция;NEUT;-0.7881773399014858
навозный;NEUT;-0.7881773399014858
по-жабьи;NEUT;-0.7881773399014858
присасываться;NEUT;-0.7881773399014858
жопонька;NEUT;-0.7881773399014858
азартный;NEUT;-0.7881773399014858
релевантность;NEUT;-0.7881773399014858
широкий фронт;NEUT;-0.7881773399014858
обмазывать;NEUT;-0.7881773399014858
навесить;NEUT;-0.7881773399014858
обольститель;NEUT;-0.7881773399014858
срочная служба;NEUT;-0.7881773399014858
тяжёлое вооружение;NEUT;-0.7881773399014858
жёсткое излучение;NEUT;-0.7881773399014858
отводить;NEUT;-0.7881773399014858
урывать;NEUT;-0.7881773399014858
отступать;NEUT;-0.7881773399014858
непролазный;NEUT;-0.7881773399014858
противоположение;NEUT;-0.7881773399014858
тряхануть;NEUT;-0.7881773399014858
потемнеть;NEUT;-0.7881773399014858
сумеречный;NEUT;-0.7881773399014858
закряхтеть;NEUT;-0.7881773399014858
окуп;NEUT;-0.7881773399014858
ускользнуть;NEUT;-0.7881773399014858
оранье;NEUT;-0.7881773399014858
наесть;NEUT;-0.7881773399014858
пролетарская диктатура;NEUT;-0.7881773399014858
короткий удар;NEUT;-0.7881773399014858
хищно;NEUT;-0.7881773399014858
недвижимо;NEUT;-0.7881773399014858
судебное решение;NEUT;-0.7881773399014858
ядерный чемоданчик;NEUT;-0.7881773399014858
дороговатый;NEUT;-0.7881773399014858
мелеть;NEUT;-0.7881773399014858
троечный;NEUT;-0.7881773399014858
устрашить;NEUT;-0.7881773399014858
коротенький;NEUT;-0.7881773399014858
присолить;NEUT;-0.7881773399014858
подачка;NEUT;-0.7881773399014858
заканючить;NEUT;-0.7881773399014858
германизм;NEUT;-0.7881773399014858
съезжаться;NEUT;-0.7881773399014858
авоська;NEUT;-0.7881773399014858
онемечивание;NEUT;-0.7881773399014858
бегучий;NEUT;-0.7881773399014858
фашистская партия;NEUT;-0.7881773399014858
расплачиваться;NEUT;-0.7881773399014858
вздуваться;NEUT;-0.7881773399014858
пересыльный лагерь;NEUT;-0.7881773399014858
судебная экспертиза;NEUT;-0.7881773399014858
отражательный;NEUT;-0.7881773399014858
приземлённость;NEUT;-0.7881773399014858
пожиратель;NEUT;-0.7881773399014858
жаргонный;NEUT;-0.7881773399014858
пушечное ядро;NEUT;-0.7881773399014858
секущий;NEUT;-0.7881773399014858
увязнуть;NEUT;-0.7881773399014858
пошвырять;NEUT;-0.7881773399014858
свойственник;NEUT;-0.7881773399014858
суетливый;NEUT;-0.7881773399014858
коротышка;NEUT;-0.7881773399014858
забарахтаться;NEUT;-0.7881773399014858
заспанно;NEUT;-0.7881773399014858
пружинный нож;NEUT;-0.7881773399014858
революционер;NEUT;-0.7881773399014858
наследственная монархия;NEUT;-0.7881773399014858
ноздреватый;NEUT;-0.7881773399014858
мелиоративный;NEUT;-0.7881773399014858
разъезжаться;NEUT;-0.7881773399014858
бессловесный;NEUT;-0.7881773399014858
властвовать;NEUT;-0.7881773399014858
вонзать;NEUT;-0.7881773399014858
христианский крест;NEUT;-0.7881773399014858
магнитная ловушка;NEUT;-0.7881773399014858
незначительно;NEUT;-0.7881773399014858
расходоваться;NEUT;-0.7881773399014858
нещадный;NEUT;-0.7881773399014858
не предусмотреть;NEUT;-0.7881773399014858
трёхглавый;NEUT;-0.7881773399014858
выскрести;NEUT;-0.7881773399014858
лоббизм;NEUT;-0.7881773399014858
превышать;NEUT;-0.7881773399014858
поверхностный;NEUT;-0.7881773399014858
стегануть;NEUT;-0.7881773399014858
кряжистый;NEUT;-0.7881773399014858
сожрать;NEUT;-0.7881773399014858
слепящий;NEUT;-0.7881773399014858
тёмная;NEUT;-0.7881773399014858
кротовый;NEUT;-0.7881773399014858
двухголовый;NEUT;-0.7881773399014858
надуть;NEUT;-0.7881773399014858
шлёпанье;NEUT;-0.7881773399014858
фронтовой;NEUT;-0.7881773399014858
прирост цен;NEUT;-0.7881773399014858
отвердеть;NEUT;-0.7881773399014858
сталинизм;NEUT;-0.7881773399014858
выплакать;NEUT;-0.7881773399014858
играть на публику;NEUT;-0.7912087912088
звёзд с неба не хватает;NEUT;-0.7920792079208001
безыскусственный;NEUT;-0.7936507936507999
торопливый;NEUT;-0.7936507936507999
распадение;NEUT;-0.7936507936507999
лишний;NEUT;-0.7936507936507999
тыкать;NEUT;-0.7936507936507999
артиллерия;NEUT;-0.7936507936507999
мгла;NEUT;-0.7936507936507999
выкачивание;NEUT;-0.7936507936507999
абракадабра;NEUT;-0.7936507936507999
рычать;NEUT;-0.7973421926910287
конвой;NEUT;-0.7973421926910287
дичина;NEUT;-0.7973421926910287
лазутчица;NEUT;-0.7973421926910287
сманить;NEUT;-0.7973421926910287
исторгнуть;NEUT;-0.7973421926910287
верхогляд;NEUT;-0.7973421926910287
мамаша;NEUT;-0.7973421926910287
почившая;NEUT;-0.7973421926910287
предубеждение;NEUT;-0.8020050125313144
закопошиться;NEUT;-0.8020050125313144
штырить;NEUT;-0.8020050125313144
пособничество;NEUT;-0.8020050125313144
убойность;NEUT;-0.8020050125313144
своенравный;NEUT;-0.8020050125313144
зобный;NEUT;-0.8020050125313144
стереотип;NEUT;-0.8048289738430572
оглядка;NEUT;-0.8074534161490572
шиловидный;NEUT;-0.8074534161490572
стучать;NEUT;-0.8074534161490572
вырвать;NEUT;-0.8074534161490572
прекращать;NEUT;-0.8074534161490572
инородность;NEUT;-0.8074534161490572
спасать шкуру;NEUT;-0.8110599078341143
полулегальный;NEUT;-0.8163265306122571
цепляться;NEUT;-0.8163265306122571
условное осуждение;NEUT;-0.8163265306122571
санный;NEUT;-0.8163265306122571
греческий огонь;NEUT;-0.8163265306122571
воспрепятствовать;NEUT;-0.8163265306122571
запаливать;NEUT;-0.8163265306122571
дичь;NEUT;-0.8163265306122571
угри;NEUT;-0.8163265306122571
буйная горная речка;NEUT;-0.8163265306122571
врагиня;NEUT;-0.8163265306122571
напакостить;NEUT;-0.8163265306122571
завывание;NEUT;-0.8163265306122571
блокироваться;NEUT;-0.8163265306122571
стенной;NEUT;-0.8163265306122571
синий чулок;NEUT;-0.8163265306122571
навесная стрельба;NEUT;-0.8163265306122571
притираться;NEUT;-0.8163265306122571
консервироваться;NEUT;-0.8163265306122571
дебри;NEUT;-0.8163265306122571
умалчивать;NEUT;-0.8163265306122571
разморить;NEUT;-0.8163265306122571
наездом;NEUT;-0.8163265306122571
бессудный;NEUT;-0.8163265306122571
мажоритарный;NEUT;-0.8163265306122571
