term;tag;value
препятствие;NGTV;-1.454545454
опошление;NGTV;-1.454545454
больной;NGTV;-1.454545454
содрогание;NGTV;-1.454545454
нерасположение;NGTV;-1.454545454
нагловатый;NGTV;-1.454545454
затраты;NGTV;-1.454545454
неугодный;NGTV;-1.454545454
невежда;NGTV;-1.454545454
упрекать;NGTV;-1.454545454
двуликий;NGTV;-1.454545454
косить от армии;NGTV;-1.454545454
волчья кровь;NGTV;-1.454545454
сонная болезнь;NGTV;-1.454545454
скрепя сердце;NGTV;-1.454545454
небрежение;NGTV;-1.454545454
хищная;NGTV;-1.454545454
один как сыч;NGTV;-1.454545454
оборванный;NGTV;-1.454545454
передряга;NGTV;-1.454545454
фол;NGTV;-1.454545454
кое-как;NGTV;-1.454545454
без электричества остаться;NGTV;-1.454545454
жёлчный;NGTV;-1.454545454
присосаться как пиявка;NGTV;-1.454545454
растерянно;NGTV;-1.454545454
пустышка;NGTV;-1.454545454
причитание;NGTV;-1.454545454
неэффективность;NGTV;-1.454545454
гаркнуть;NGTV;-1.454545454
бессмысленно;NGTV;-1.454545454
проблематичный;NGTV;-1.454545454
безразличный;NGTV;-1.454545454
косой взгляд;NGTV;-1.454545454
неопрятный;NGTV;-1.454545454
врождённый порок;NGTV;-1.454545454
протестовать;NGTV;-1.454545454
завидно;NGTV;-1.454545454
нагоняй;NGTV;-1.454545454
забанить;NGTV;-1.454545454
гнать волну;NGTV;-1.454545454
депрессивный;NGTV;-1.454545454
отчуждённость;NGTV;-1.454545454
безделица;NGTV;-1.454545454
писанина;NGTV;-1.454545454
гримаса;NGTV;-1.454545454
преграда;NGTV;-1.454545454
страшное;NGTV;-1.454545454
опустеть;NGTV;-1.454545454
вдовица;NGTV;-1.454545454
эгоистка;NGTV;-1.454545454
ёпэрэсэтэ;NGTV;-1.454545454
чепуха;NGTV;-1.454545454
непрошеный;NGTV;-1.454545454
спутать (все) карты;NGTV;-1.454545454
блефовать;NGTV;-1.454545454
брюзгливый;NGTV;-1.454545454
бередить старые раны;NGTV;-1.454545454
подурнеть;NGTV;-1.454545454
невыгодность;NGTV;-1.454545454
брякнуть языком;NGTV;-1.454545454
заболеть;NGTV;-1.454545454
гололёд;NGTV;-1.454545454
неумелый;NGTV;-1.454545454
обомлеть;NGTV;-1.454545454
туго;NGTV;-1.454545454
принимать желаемое за действительное;NGTV;-1.454545454
задеть за живое;NGTV;-1.454545454
кликуша;NGTV;-1.454545454
бездетный;NGTV;-1.454545454
перебрать с алкоголем;NGTV;-1.454545454
нервность;NGTV;-1.454545454
вывихнуть;NGTV;-1.454545454
единовластие;NGTV;-1.454545454
упустить;NGTV;-1.454545454
шипеть;NGTV;-1.454545454
спора;NGTV;-1.454545454
потерять;NGTV;-1.454545454
толпиться;NGTV;-1.454545454
взаймы;NGTV;-1.454545454
щегольство;NGTV;-1.454545454
гроза;NGTV;-1.454545454
нездоровый;NGTV;-1.454545454
дезинформация;NGTV;-1.454545454
упад;NGTV;-1.454545454
неблагополучный;NGTV;-1.454545454
льстец;NGTV;-1.454545454
обидеть;NGTV;-1.454545454
бедняга;NGTV;-1.454545454
истеричный;NGTV;-1.454545454
не надо;NGTV;-1.454545454
ищи-свищи;NGTV;-1.454545454
кровосос;NGTV;-1.454545454
транспортный налог;NGTV;-1.454545454
микробы;NGTV;-1.454545454
компромат;NGTV;-1.454545454
сбить с панталыку;NGTV;-1.454545454
замараться;NGTV;-1.454545454
мёрзнуть;NGTV;-1.454545454
повалиться;NGTV;-1.454545454
скверный;NGTV;-1.454545454
сломанный;NGTV;-1.454545454
утечка;NGTV;-1.454545454
негодовать;NGTV;-1.454545454
самовлюблённость;NGTV;-1.454545454
устареть;NGTV;-1.454545454
зацикленность;NGTV;-1.454545454
беспорядок;NGTV;-1.454545454
обделить;NGTV;-1.454545454
беззаботность;NGTV;-1.454545454
хлюпик;NGTV;-1.454545454
сурово;NGTV;-1.454545454
угрюмый;NGTV;-1.454545454
рассеянность;NGTV;-1.454545454
горечь;NGTV;-1.454545454
руки в брюки;NGTV;-1.454545454
паникёрша;NGTV;-1.454545454
уязвимый;NGTV;-1.454545454
замешанный;NGTV;-1.454545454
суеверие;NGTV;-1.454545454
пережиток;NGTV;-1.454545454
драчун;NGTV;-1.454545454
подлиза;NGTV;-1.454545454
швырнуть;NGTV;-1.454545454
хилый;NGTV;-1.454545454
опечалиться;NGTV;-1.454545454
аномальный;NGTV;-1.454545454
опять/снова за своё;NGTV;-1.454545454
подвергать;NGTV;-1.454545454
отворачиваться;NGTV;-1.454545454
бесполезная;NGTV;-1.458333333
заварить кашу;NGTV;-1.458333333
длинный язык (слишком);NGTV;-1.458333333
борзость;NGTV;-1.458333333
как банный лист (пристать);NGTV;-1.458333333
скалить зубы;NGTV;-1.458333333
обдурить;NGTV;-1.458333333
получить по шее;NGTV;-1.458333333
давить на жалость;NGTV;-1.458333333
вульгарный;NGTV;-1.458333333
неразумно;NGTV;-1.461538461
гетто;NGTV;-1.461538461
скучнейший;NGTV;-1.461538461
обжалование;NGTV;-1.461538461
некорректный;NGTV;-1.461538461
замшелый;NGTV;-1.461538461
неустойчивость;NGTV;-1.461538461
ни разу;NGTV;-1.461538461
сырость;NGTV;-1.461538461
жадно;NGTV;-1.461538461
хромоногий;NGTV;-1.461538461
неразвитой;NGTV;-1.461538461
забастовщик;NGTV;-1.461538461
рычит;NGTV;-1.461538461
визгливый;NGTV;-1.461538461
фамильярный;NGTV;-1.461538461
спад;NGTV;-1.461538461
сыпь;NGTV;-1.461538461
краснолицый;NGTV;-1.461538461
поганка;NGTV;-1.461538461
кипиш;NGTV;-1.461538461
недопустимый;NGTV;-1.461538461
поганец;NGTV;-1.461538461
недобрый;NGTV;-1.461538461
попрошайка;NGTV;-1.461538461
проигравший;NGTV;-1.461538461
бессменный;NGTV;-1.461538461
дефект;NGTV;-1.461538461
болтушка;NGTV;-1.461538461
заорать;NGTV;-1.461538461
скрываться;NGTV;-1.461538461
кулачество;NGTV;-1.461538461
кисейная барышня;NGTV;-1.461538461
мутный;NGTV;-1.461538461
биопсия;NGTV;-1.461538461
навязчивость;NGTV;-1.461538461
вмешательство;NGTV;-1.461538461
виновато;NGTV;-1.461538461
сорваться;NGTV;-1.461538461
разборка;NGTV;-1.461538461
больное;NGTV;-1.461538461
колдун;NGTV;-1.461538461
с протянутой рукой;NGTV;-1.461538461
дерзость;NGTV;-1.461538461
нервничать;NGTV;-1.461538461
наказывать;NGTV;-1.461538461
противоречивый;NGTV;-1.461538461
головокружение;NGTV;-1.461538461
к сожалению;NGTV;-1.461538461
недалекого ума;NGTV;-1.461538461
кидаться;NGTV;-1.461538461
рваный;NGTV;-1.461538461
истекший;NGTV;-1.461538461
большевистский;NGTV;-1.461538461
нету;NGTV;-1.461538461
заморозки;NGTV;-1.461538461
владыка;NGTV;-1.461538461
не повезло;NGTV;-1.461538461
излишний;NGTV;-1.461538461
непотребство;NGTV;-1.461538461
ныть;NGTV;-1.461538461
надувательство;NGTV;-1.461538461
манипулятор;NGTV;-1.461538461
неоказание;NGTV;-1.461538461
грубая;NGTV;-1.461538461
шило в одном месте;NGTV;-1.461538461
противность;NGTV;-1.4666666659999998
трусливый;NGTV;-1.4666666659999998
вгонять в краску;NGTV;-1.4666666659999998
забывчивый;NGTV;-1.4666666659999998
смутить;NGTV;-1.4666666659999998
напряжённость;NGTV;-1.4666666659999998
задавака;NGTV;-1.4666666659999998
подвергнуть;NGTV;-1.4666666659999998
буржуй;NGTV;-1.4666666659999998
смутный;NGTV;-1.4666666659999998
сухость;NGTV;-1.4666666659999998
наказание;NGTV;-1.4666666659999998
фальшивый;NGTV;-1.470588235
выйти из-под контроля;NGTV;-1.470588235
бесполезный;NGTV;-1.470588235
обжигаться;NGTV;-1.470588235
раздражающий;NGTV;-1.470588235
отшить;NGTV;-1.470588235
на взводе;NGTV;-1.47368421
эгоистический;NGTV;-1.47368421
вывалять в грязи;NGTV;-1.47368421
нет;NGTV;-1.476190476
ходить налево;NGTV;-1.476190476
валить с больной головы на здоровую;NGTV;-1.478260869
как об стенку/стену горох;NGTV;-1.478260869
нарциссизм;NGTV;-1.478260869
мутить воду;NGTV;-1.478260869
жёлтая пресса;NGTV;-1.478260869
подрезать автомобиль;NGTV;-1.478260869
трус;NGTV;-1.478260869
кусать локти;NGTV;-1.48
ябеда;NGTV;-1.48
вешать лапшу на уши;NGTV;-1.48
головная боль;NGTV;-1.48
напряженная атмосфера;NGTV;-1.48
встать не с той ноги;NGTV;-1.48
нецензурно;NGTV;-1.487179487
низкоквалифицированный;NGTV;-1.491525423
ложный вызов;NGTV;-1.5
недоверие;NGTV;-1.5
тролль;NGTV;-1.5
недоброжелательница;NGTV;-1.5
идол;NGTV;-1.5
нечистоплотность;NGTV;-1.5
слабое звено;NGTV;-1.5
обвес;NGTV;-1.5
балаганный;NGTV;-1.5
противодействие;NGTV;-1.5
повреждаться;NGTV;-1.5
выносить мусор из избы;NGTV;-1.5
противник;NGTV;-1.5
бичевание;NGTV;-1.5
неправильный;NGTV;-1.5
болезненно;NGTV;-1.5
распущенный;NGTV;-1.5
стервец;NGTV;-1.5
контрреволюционер;NGTV;-1.5
мягкотелый;NGTV;-1.5
отбывание;NGTV;-1.5
привередливый;NGTV;-1.5
лжец;NGTV;-1.5
уменьшение;NGTV;-1.5
наручник;NGTV;-1.5
немощный;NGTV;-1.5
проступок;NGTV;-1.5
глубокий порез;NGTV;-1.5
безрадостность;NGTV;-1.5
тик;NGTV;-1.5
соперники;NGTV;-1.5
брать на испуг, Брать на пушку;NGTV;-1.5
супостат;NGTV;-1.5
гипертоническая болезнь;NGTV;-1.5
перебор;NGTV;-1.5
ошибочный;NGTV;-1.5
кануть в лету;NGTV;-1.5
дурное воспитание;NGTV;-1.5
брехня;NGTV;-1.5
простак;NGTV;-1.5
недопонимание;NGTV;-1.5
оскорбитель;NGTV;-1.5
атеросклероз;NGTV;-1.5
военное;NGTV;-1.5
вульгарность;NGTV;-1.5
лебезить;NGTV;-1.5
нелепый;NGTV;-1.5
бесполезность;NGTV;-1.5
балда;NGTV;-1.5
плаксивый;NGTV;-1.5
судебное следствие;NGTV;-1.5
скованный;NGTV;-1.5
полудурок;NGTV;-1.5
нахал;NGTV;-1.5
исключить;NGTV;-1.5
легкомыслие;NGTV;-1.5
упрямец;NGTV;-1.5
козни;NGTV;-1.5
непрактичный;NGTV;-1.5
избавиться;NGTV;-1.5
раздражать;NGTV;-1.5
больное горло;NGTV;-1.5
на кудыкину гору;NGTV;-1.5
после драки кулаками махать;NGTV;-1.5
полуобразованный;NGTV;-1.5
блеф;NGTV;-1.5
обрюзгший;NGTV;-1.5
задержание;NGTV;-1.5
криворукий;NGTV;-1.5
помешательство;NGTV;-1.5
отместка;NGTV;-1.5
буржуазная революция;NGTV;-1.5
завистливый;NGTV;-1.5
вопить;NGTV;-1.5
обманчивый;NGTV;-1.5
безучастный;NGTV;-1.5
неудачливый;NGTV;-1.5
дымить;NGTV;-1.5
стенание;NGTV;-1.5
лохмотья;NGTV;-1.5
не гуд;NGTV;-1.5
нарочно;NGTV;-1.5
басурманин;NGTV;-1.5
слабак;NGTV;-1.5
кривда;NGTV;-1.5
сумбурный;NGTV;-1.5
скулить;NGTV;-1.5
дикий ветер;NGTV;-1.5
гаснуть;NGTV;-1.5
безбилетник;NGTV;-1.5
дряхлый;NGTV;-1.5
озабоченный;NGTV;-1.5
неожиданный удар;NGTV;-1.5
тирада;NGTV;-1.5
покинуть;NGTV;-1.5
скандал;NGTV;-1.5
препятствовать;NGTV;-1.5
грозить;NGTV;-1.5
случилось;NGTV;-1.5
нары;NGTV;-1.5
прегрешение;NGTV;-1.5
похотливый;NGTV;-1.5
ябедник;NGTV;-1.5
чушь;NGTV;-1.5
скандальчик;NGTV;-1.5
поставить под удар;NGTV;-1.5
взятки;NGTV;-1.5
занудный;NGTV;-1.5
дряблость;NGTV;-1.5
тупо;NGTV;-1.5
сабля;NGTV;-1.5
фиговый;NGTV;-1.5
скарлатина;NGTV;-1.5
совать свой нос;NGTV;-1.5
вмешиваться;NGTV;-1.5
невежество;NGTV;-1.5
последняя песня;NGTV;-1.5
лесоповал;NGTV;-1.5
падает рейтинг;NGTV;-1.5
снежная мгла;NGTV;-1.5
бестактность;NGTV;-1.5
несознательный;NGTV;-1.5
зелье;NGTV;-1.5
плачущий;NGTV;-1.5
опуститься;NGTV;-1.5
неправильность;NGTV;-1.5
ни к селу ни к городу;NGTV;-1.5
грузило;NGTV;-1.5
едкий;NGTV;-1.5
глупый;NGTV;-1.5
нетрезвый;NGTV;-1.5
закричать;NGTV;-1.5
работать на износ;NGTV;-1.5
челобитье;NGTV;-1.5
не приходится;NGTV;-1.5
спорить;NGTV;-1.5
расходы;NGTV;-1.5
скользко;NGTV;-1.5
тесно;NGTV;-1.5
устаревшее оборудование;NGTV;-1.5
выброшенные деньги;NGTV;-1.5
административное правонарушение;NGTV;-1.5
низко;NGTV;-1.5
ущемлять;NGTV;-1.5
переворот;NGTV;-1.5
метать бисер перед свиньями;NGTV;-1.5
подавленный;NGTV;-1.5
ругать;NGTV;-1.5
отстранение;NGTV;-1.5
чавканье;NGTV;-1.5
недоразвитие;NGTV;-1.5
цыган;NGTV;-1.5
гонишь;NGTV;-1.5
беспамятство;NGTV;-1.5
филькина грамота;NGTV;-1.5
и на старуху бывает проруха;NGTV;-1.5
тупизм;NGTV;-1.5
нагнать страху;NGTV;-1.5
ляпнуть не подумав;NGTV;-1.5
попрекать;NGTV;-1.5
застрять;NGTV;-1.5
каприз;NGTV;-1.5
биться;NGTV;-1.5
