CORRECT;MISTAKE;WEIGHT
позволенный;позволеный;0.3333
дозволять;дазволить;0.5
изволить;дазволить;0.25
дозволить;дазволить;0.5
разрешаю;раздрешаю;0.25
невинная;невиннй;0.125
невинный;нежнный;0.5
невинный;невиннй;0.0714
невиновный;невиноватый;0.25
невиновность;невиность;0.25
невиновен;невеновен;0.25
условный;уссловный;0.0714
условный;условленый;0.0714
устно;усно;0.3333
словно;словный;0.25
бельчата;белчата;0.5
дятел;дядел;0.0233
лещина;локщина;0.5
лещина;дещина;0.1111
орешек;орешик;0.1513
орешек;оршек;0.125
орешек;орешок;0.125
ореховой;ореховй;0.5
ореховый;ореховй;0.1111
ушибленный;ушибленый;0.5
ушибленный;ушибленнй;0.5
ушибы;ушибс;0.3333
ушибы;ушид;0.3333
белизна;белезна;0.2
белизна;безна;0.125
сушка;крушка;0.125
замачивать;замачить;0.25
фюрер;фюррер;0.5
националист;нацианалист;0.5
националист;нациалист;0.2857
националист;националаист;0.25
националист;национист;0.2
националист;нацоналист;0.1429
националист;нациолист;0.1429
велосипедистка;велосипедистэ;0.2
ликовать;ликоваь;0.0333
ликовать;ликован;0.0333
ликовать;лиовать;0.0333
триумф;триуф;0.5
кинематография;кинемотография;0.25
наружу;наружа;0.6111
наружу;наружии;0.25
наружу;наруже;0.1667
наружу;наружы;0.0556
снаружи;снаруже;0.125
снаружи;сноружи;0.0417
снаружи;снаруди;0.0313
наружный;наружний;0.3
изнутри;снутри;0.5
коротко;каротка;0.25
коротко;короткия;0.2
коротко;короткмй;0.1111
длительно;длительнно;0.3333
длительно;длително;0.125
длинно;длино;0.5
шатен;шотен;0.0571
мертва;мерть;0.5
усопшая;усобшая;0.5
развязывать;розвязывать;0.0909
развязывать;пазвязывать;0.0909
вязка;вяка;0.125
вязка;вазка;0.05
вязка;вызка;0.05
вязка;взка;0.05
юрий;юий;0.5
склеп;склеф;0.0833
склеп;склп;0.0833
пирамида;пирамиди;0.05
пирамида;перамида;0.0442
пирамида;пирабида;0.0417
пирамида;парамида;0.027
пирамида;пиромида;0.0227
пирамида;перомида;0.006126616746085773
пирамида;пирпмида;0.0034036759700476512
пирамида;прамида;0.002722940776038121
пирамида;прирамида;0.002722940776038121
пирамида;пираммида;0.0020422055820285907
пирамида;пирамыда;0.0013614703880190605
пирамида;пираида;0.0013614703880190605
пирамида;пырамыда;0.0013614703880190605
пирамида;пиамида;0.0013614703880190605
пирамида;пирамира;0.0013614703880190605
пирамида;пирмида;0.0013614703880190605
пирамида;пирамила;0.0013614703880190605
пирамида;пирвмида;6.807351940095302E-4
пирамида;пырамида;6.807351940095302E-4
пирамида;пирапмида;6.807351940095302E-4
пирамида;пиравида;6.807351940095302E-4
пирамида;аирамида;6.807351940095302E-4
пирамида;пирамиида;6.807351940095302E-4
пирамида;птрамида;6.807351940095302E-4
пирамида;пираиида;6.807351940095302E-4
пирамида;пирасида;6.807351940095302E-4
пирамида;пирамада;6.807351940095302E-4
пирамида;пирамиба;6.807351940095302E-4
пирамида;пирамидлы;6.807351940095302E-4
пирамида;пирамда;6.807351940095302E-4
пирамида;пирамиы;6.807351940095302E-4
пирамида;питамида;6.807351940095302E-4
пирамида;перамыда;6.807351940095302E-4
пирамида;пиримида;6.807351940095302E-4
пирамида;пирапида;6.807351940095302E-4
пирамида;пирамина;6.807351940095302E-4
пирамида;пираамида;6.807351940095302E-4
бинты;бенти;0.0714
бинты;бенты;0.037
мумификация;мумифмкация;0.2
подходит;неодходит;0.25
несовпадение;несовподение;0.5
несовпадение;несовпадеие;0.1667
правилам;првилам;0.5
объявления;обьявление;0.3333
газетчик;газетник;0.5
секция;секця;0.25
секция;спекция;0.25
выработка;выроботка;0.2
селекция;спекция;0.5
селекция;селеция;0.0417
селекция;селекцион;0.0417
селекция;селекцыя;0.0417
физиология;фихиология;0.25
перестрелять;перстрелять;0.25
перестрелять;перестрлять;0.25
повидло;подидло;0.3333
повидло;повидно;0.3333
повидло;павидло;0.2857
повидло;павитло;0.25
повидло;павидла;0.25
тетради;тетрди;0.5
тетради;тетоади;0.3333
тетради;теради;0.125
банты;банти;0.375
банты;бынты;0.3333
дефис;дефиз;0.25
дефис;дефос;0.25
староста;стараста;0.4167
проломы;проломка;0.5
пролома;проломка;0.5
слом;отлом;0.5
слом;влом;0.4167
ломиться;ломаеться;0.5
поверить;поверие;0.25
поверить;поверия;0.0833
поверить;повереть;0.0833
поверенный;поверный;0.3333
